country,month,gdp_growth,inflation,unemployment,interest_rate,exports,imports,vix,sentiment_mean,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,inflation_lag1,inflation_lag2,inflation_lag3,unemployment_lag1,unemployment_lag2,unemployment_lag3,interest_rate_lag1,interest_rate_lag2,interest_rate_lag3,exports_lag1,exports_lag2,exports_lag3,imports_lag1,imports_lag2,imports_lag3,vix_lag1,vix_lag2,vix_lag3,sentiment_mean_lag1,sentiment_mean_lag2,sentiment_mean_lag3
ESP,5/31/2019,-2.339237873,0.358761657,14.58,0.776755771,33.27738357,30.78214246,16.72181818,-3.286688563,-1.264133777,-0.189029682,0.886074413,0.443950992,0.529140326,0.61432966,14.461,14.342,14.223,0.776755771,0.776755771,0.776755771,33.62692841,33.97647325,34.32601809,31.00927238,31.23640229,31.4635322,12.94904762,14.4852381,15.23473684,-3.286688563,-3.286688563,-3.286688563
ESP,6/30/2019,-3.414341968,0.273572323,14.699,0.776755771,32.92783873,30.55501255,15.836,-3.286688563,-2.339237873,-1.264133777,-0.189029682,0.358761657,0.443950992,0.529140326,14.58,14.461,14.342,0.776755771,0.776755771,0.776755771,33.27738357,33.62692841,33.97647325,30.78214246,31.00927238,31.23640229,16.72181818,12.94904762,14.4852381,-3.286688563,-3.286688563,-3.286688563
ESP,7/31/2019,-4.489446063,0.188382989,14.818,0.776755771,32.57829389,30.32788264,13.30590909,-3.286688563,-3.414341968,-2.339237873,-1.264133777,0.273572323,0.358761657,0.443950992,14.699,14.58,14.461,0.776755771,0.776755771,0.776755771,32.92783873,33.27738357,33.62692841,30.55501255,30.78214246,31.00927238,15.836,16.72181818,12.94904762,-3.286688563,-3.286688563,-3.286688563
ESP,8/31/2019,-5.564550159,0.103193654,14.937,0.776755771,32.22874905,30.10075272,18.97909091,-3.286688563,-4.489446063,-3.414341968,-2.339237873,0.188382989,0.273572323,0.358761657,14.818,14.699,14.58,0.776755771,0.776755771,0.776755771,32.57829389,32.92783873,33.27738357,30.32788264,30.55501255,30.78214246,13.30590909,15.836,16.72181818,-3.286688563,-3.286688563,-3.286688563
ESP,9/30/2019,-6.639654254,0.01800432,15.056,0.776755771,31.87920421,29.87362281,15.559,-3.286688563,-5.564550159,-4.489446063,-3.414341968,0.103193654,0.188382989,0.273572323,14.937,14.818,14.699,0.776755771,0.776755771,0.776755771,32.22874905,32.57829389,32.92783873,30.10075272,30.32788264,30.55501255,18.97909091,13.30590909,15.836,-3.286688563,-3.286688563,-3.286688563
ESP,10/31/2019,-7.714758349,-0.067185014,15.175,0.776755771,31.52965937,29.6464929,15.46652174,-3.286688563,-6.639654254,-5.564550159,-4.489446063,0.01800432,0.103193654,0.188382989,15.056,14.937,14.818,0.776755771,0.776755771,0.776755771,31.87920421,32.22874905,32.57829389,29.87362281,30.10075272,30.32788264,15.559,18.97909091,13.30590909,-3.286688563,-3.286688563,-3.286688563
ESP,11/30/2019,-8.789862444,-0.152374349,15.294,0.776755771,31.18011453,29.41936299,12.5235,-3.286688563,-7.714758349,-6.639654254,-5.564550159,-0.067185014,0.01800432,0.103193654,15.175,15.056,14.937,0.776755771,0.776755771,0.776755771,31.52965937,31.87920421,32.22874905,29.6464929,29.87362281,30.10075272,15.46652174,15.559,18.97909091,-3.286688563,-3.286688563,-3.286688563
ESP,12/31/2019,-9.86496654,-0.237563683,15.413,0.776755771,30.83056969,29.19223307,13.75666667,-3.286688563,-8.789862444,-7.714758349,-6.639654254,-0.152374349,-0.067185014,0.01800432,15.294,15.175,15.056,0.776755771,0.776755771,0.776755771,31.18011453,31.52965937,31.87920421,29.41936299,29.6464929,29.87362281,12.5235,15.46652174,15.559,-3.286688563,-3.286688563,-3.286688563
ESP,1/31/2020,-10.94007064,-0.322753017,15.532,0.776755771,30.48102485,28.96510316,13.94095238,-3.286688563,-9.86496654,-8.789862444,-7.714758349,-0.237563683,-0.152374349,-0.067185014,15.413,15.294,15.175,0.776755771,0.776755771,0.776755771,30.83056969,31.18011453,31.52965937,29.19223307,29.41936299,29.6464929,13.75666667,12.5235,15.46652174,-3.286688563,-3.286688563,-3.286688563
ESP,2/29/2020,-9.471469398,-0.038095673,15.4805,0.776755771,30.75402981,29.28196995,19.62894737,-3.286688563,-10.94007064,-9.86496654,-8.789862444,-0.322753017,-0.237563683,-0.152374349,15.532,15.413,15.294,0.776755771,0.776755771,0.776755771,30.48102485,30.83056969,31.18011453,28.96510316,29.19223307,29.41936299,13.94095238,13.75666667,12.5235,-3.286688563,-3.286688563,-3.286688563
ESP,3/31/2020,-8.002868162,0.246561672,15.429,0.776755771,31.02703477,29.59883674,57.73681818,-3.286688563,-9.471469398,-10.94007064,-9.86496654,-0.038095673,-0.322753017,-0.237563683,15.4805,15.532,15.413,0.776755771,0.776755771,0.776755771,30.75402981,30.48102485,30.83056969,29.28196995,28.96510316,29.19223307,19.62894737,13.94095238,13.75666667,-3.286688563,-3.286688563,-3.286688563
ESP,4/30/2020,-6.534266925,0.531219017,15.3775,0.776755771,31.30003972,29.91570352,41.45380952,-3.286688563,-8.002868162,-9.471469398,-10.94007064,0.246561672,-0.038095673,-0.322753017,15.429,15.4805,15.532,0.776755771,0.776755771,0.776755771,31.02703477,30.75402981,30.48102485,29.59883674,29.28196995,28.96510316,57.73681818,19.62894737,13.94095238,-3.286688563,-3.286688563,-3.286688563
ESP,5/31/2020,-5.065665688,0.815876362,15.326,0.776755771,31.57304468,30.23257031,30.897,-3.286688563,-6.534266925,-8.002868162,-9.471469398,0.531219017,0.246561672,-0.038095673,15.3775,15.429,15.4805,0.776755771,0.776755771,0.776755771,31.30003972,31.02703477,30.75402981,29.91570352,29.59883674,29.28196995,41.45380952,57.73681818,19.62894737,-3.286688563,-3.286688563,-3.286688563
ESP,6/30/2020,-3.597064452,1.100533706,15.2745,0.776755771,31.84604963,30.5494371,31.11954545,-3.286688563,-5.065665688,-6.534266925,-8.002868162,0.815876362,0.531219017,0.246561672,15.326,15.3775,15.429,0.776755771,0.776755771,0.776755771,31.57304468,31.30003972,31.02703477,30.23257031,29.91570352,29.59883674,30.897,41.45380952,57.73681818,-3.286688563,-3.286688563,-3.286688563
ESP,7/31/2020,-2.128463215,1.385191051,15.223,0.776755771,32.11905459,30.86630389,26.84045455,-3.286688563,-3.597064452,-5.065665688,-6.534266925,1.100533706,0.815876362,0.531219017,15.2745,15.326,15.3775,0.776755771,0.776755771,0.776755771,31.84604963,31.57304468,31.30003972,30.5494371,30.23257031,29.91570352,31.11954545,30.897,41.45380952,-3.286688563,-3.286688563,-3.286688563
ESP,8/31/2020,-0.659861979,1.669848396,15.1715,0.776755771,32.39205955,31.18317068,22.88952381,-3.286688563,-2.128463215,-3.597064452,-5.065665688,1.385191051,1.100533706,0.815876362,15.223,15.2745,15.326,0.776755771,0.776755771,0.776755771,32.11905459,31.84604963,31.57304468,30.86630389,30.5494371,30.23257031,26.84045455,31.11954545,30.897,-3.286688563,-3.286688563,-3.286688563
ESP,9/30/2020,0.808739258,1.954505741,15.12,0.776755771,32.6650645,31.50003747,27.64761905,-3.286688563,-0.659861979,-2.128463215,-3.597064452,1.669848396,1.385191051,1.100533706,15.1715,15.223,15.2745,0.776755771,0.776755771,0.776755771,32.39205955,32.11905459,31.84604963,31.18317068,30.86630389,30.5494371,22.88952381,26.84045455,31.11954545,-3.286688563,-3.286688563,-3.286688563
ESP,10/31/2020,2.277340495,2.239163085,15.0685,0.776755771,32.93806946,31.81690425,29.43863636,-3.286688563,0.808739258,-0.659861979,-2.128463215,1.954505741,1.669848396,1.385191051,15.12,15.1715,15.223,0.776755771,0.776755771,0.776755771,32.6650645,32.39205955,32.11905459,31.50003747,31.18317068,30.86630389,27.64761905,22.88952381,26.84045455,-3.286688563,-3.286688563,-3.286688563
ESP,11/30/2020,3.745941731,2.52382043,15.017,0.776755771,33.21107441,32.13377104,24.9955,-3.286688563,2.277340495,0.808739258,-0.659861979,2.239163085,1.954505741,1.669848396,15.0685,15.12,15.1715,0.776755771,0.776755771,0.776755771,32.93806946,32.6650645,32.39205955,31.81690425,31.50003747,31.18317068,29.43863636,27.64761905,22.88952381,-3.286688563,-3.286688563,-3.286688563
ESP,12/31/2020,5.214542968,2.808477775,14.9655,0.776755771,33.48407937,32.45063783,22.37409091,-3.286688563,3.745941731,2.277340495,0.808739258,2.52382043,2.239163085,1.954505741,15.017,15.0685,15.12,0.776755771,0.776755771,0.776755771,33.21107441,32.93806946,32.6650645,32.13377104,31.81690425,31.50003747,24.9955,29.43863636,27.64761905,-3.286688563,-3.286688563,-3.286688563
ESP,1/31/2021,6.683144205,3.09313512,14.914,0.776755771,33.75708433,32.76750462,24.91,-3.286688563,5.214542968,3.745941731,2.277340495,2.808477775,2.52382043,2.239163085,14.9655,15.017,15.0685,0.776755771,0.776755771,0.776755771,33.48407937,33.21107441,32.93806946,32.45063783,32.13377104,31.81690425,22.37409091,24.9955,29.43863636,-3.286688563,-3.286688563,-3.286688563
ESP,2/28/2021,6.657075281,3.534588555,14.75725,0.776755771,34.2499675,33.26971685,23.14052632,-3.286688563,6.683144205,5.214542968,3.745941731,3.09313512,2.808477775,2.52382043,14.914,14.9655,15.017,0.776755771,0.776755771,0.776755771,33.75708433,33.48407937,33.21107441,32.76750462,32.45063783,32.13377104,24.91,22.37409091,24.9955,-3.286688563,-3.286688563,-3.286688563
ESP,3/31/2021,6.631006357,3.97604199,14.6005,0.776755771,34.74285068,33.77192909,21.84304348,-3.286688563,6.657075281,6.683144205,5.214542968,3.534588555,3.09313512,2.808477775,14.75725,14.914,14.9655,0.776755771,0.776755771,0.776755771,34.2499675,33.75708433,33.48407937,33.26971685,32.76750462,32.45063783,23.14052632,24.91,22.37409091,-3.286688563,-3.286688563,-3.286688563
ESP,4/30/2021,6.604937434,4.417495425,14.44375,0.776755771,35.23573385,34.27414132,17.41619048,-3.286688563,6.631006357,6.657075281,6.683144205,3.97604199,3.534588555,3.09313512,14.6005,14.75725,14.914,0.776755771,0.776755771,0.776755771,34.74285068,34.2499675,33.75708433,33.77192909,33.26971685,32.76750462,21.84304348,23.14052632,24.91,-3.286688563,-3.286688563,-3.286688563
ESP,5/31/2021,6.57886851,4.85894886,14.287,0.776755771,35.72861703,34.77635356,19.7605,-3.286688563,6.604937434,6.631006357,6.657075281,4.417495425,3.97604199,3.534588555,14.44375,14.6005,14.75725,0.776755771,0.776755771,0.776755771,35.23573385,34.74285068,34.2499675,34.27414132,33.77192909,33.26971685,17.41619048,21.84304348,23.14052632,-3.286688563,-3.286688563,-3.286688563
ESP,6/30/2021,6.552799587,5.300402295,14.13025,0.776755771,36.2215002,35.27856579,16.95681818,-3.286688563,6.57886851,6.604937434,6.631006357,4.85894886,4.417495425,3.97604199,14.287,14.44375,14.6005,0.776755771,0.776755771,0.776755771,35.72861703,35.23573385,34.74285068,34.77635356,34.27414132,33.77192909,19.7605,17.41619048,21.84304348,-3.286688563,-3.286688563,-3.286688563
ESP,7/31/2021,6.526730663,5.74185573,13.9735,0.776755771,36.71438338,35.78077803,17.60333333,-3.286688563,6.552799587,6.57886851,6.604937434,5.300402295,4.85894886,4.417495425,14.13025,14.287,14.44375,0.776755771,0.776755771,0.776755771,36.2215002,35.72861703,35.23573385,35.27856579,34.77635356,34.27414132,16.95681818,19.7605,17.41619048,-3.286688563,-3.286688563,-3.286688563
ESP,8/31/2021,6.500661739,6.183309166,13.81675,0.776755771,37.20726655,36.28299027,17.47272727,-3.286688563,6.526730663,6.552799587,6.57886851,5.74185573,5.300402295,4.85894886,13.9735,14.13025,14.287,0.776755771,0.776755771,0.776755771,36.71438338,36.2215002,35.72861703,35.78077803,35.27856579,34.77635356,17.60333333,16.95681818,19.7605,-3.286688563,-3.286688563,-3.286688563
ESP,9/30/2021,6.474592816,6.624762601,13.66,0.776755771,37.70014973,36.7852025,19.8247619,-3.286688563,6.500661739,6.526730663,6.552799587,6.183309166,5.74185573,5.300402295,13.81675,13.9735,14.13025,0.776755771,0.776755771,0.776755771,37.20726655,36.71438338,36.2215002,36.28299027,35.78077803,35.27856579,17.47272727,17.60333333,16.95681818,-3.286688563,-3.286688563,-3.286688563
ESP,10/31/2021,6.448523892,7.066216036,13.50325,0.776755771,38.1930329,37.28741474,17.87142857,-3.286688563,6.474592816,6.500661739,6.526730663,6.624762601,6.183309166,5.74185573,13.66,13.81675,13.9735,0.776755771,0.776755771,0.776755771,37.70014973,37.20726655,36.71438338,36.7852025,36.28299027,35.78077803,19.8247619,17.47272727,17.60333333,-3.286688563,-3.286688563,-3.286688563
ESP,11/30/2021,6.422454969,7.507669471,13.3465,0.776755771,38.68591608,37.78962697,18.50047619,-3.286688563,6.448523892,6.474592816,6.500661739,7.066216036,6.624762601,6.183309166,13.50325,13.66,13.81675,0.776755771,0.776755771,0.776755771,38.1930329,37.70014973,37.20726655,37.28741474,36.7852025,36.28299027,17.87142857,19.8247619,17.47272727,-3.286688563,-3.286688563,-3.286688563
ESP,12/31/2021,6.396386045,7.949122906,13.18975,0.776755771,39.17879925,38.29183921,21.35454545,-3.286688563,6.422454969,6.448523892,6.474592816,7.507669471,7.066216036,6.624762601,13.3465,13.50325,13.66,0.776755771,0.776755771,0.776755771,38.68591608,38.1930329,37.70014973,37.78962697,37.28741474,36.7852025,18.50047619,17.87142857,19.8247619,-3.286688563,-3.286688563,-3.286688563
ESP,1/31/2022,6.370317121,8.390576341,13.033,0.776755771,39.67168243,38.79405144,23.181,-3.286688563,6.396386045,6.422454969,6.448523892,7.949122906,7.507669471,7.066216036,13.18975,13.3465,13.50325,0.776755771,0.776755771,0.776755771,39.17879925,38.68591608,38.1930329,38.29183921,37.78962697,37.28741474,21.35454545,18.50047619,17.87142857,-3.286688563,-3.286688563,-3.286688563
ESP,2/28/2022,6.044528859,7.985725091,12.96183333,0.776755771,39.5170962,38.3929629,25.74842105,-3.286688563,6.370317121,6.396386045,6.422454969,8.390576341,7.949122906,7.507669471,13.033,13.18975,13.3465,0.776755771,0.776755771,0.776755771,39.67168243,39.17879925,38.68591608,38.79405144,38.29183921,37.78962697,23.181,21.35454545,18.50047619,-3.286688563,-3.286688563,-3.286688563
ESP,3/31/2022,5.718740596,7.58087384,12.89066667,0.776755771,39.36250996,37.99187436,26.96869565,-3.286688563,6.044528859,6.370317121,6.396386045,7.985725091,8.390576341,7.949122906,12.96183333,13.033,13.18975,0.776755771,0.776755771,0.776755771,39.5170962,39.67168243,39.17879925,38.3929629,38.79405144,38.29183921,25.74842105,23.181,21.35454545,-3.286688563,-3.286688563,-3.286688563
ESP,4/30/2022,5.392952333,7.17602259,12.8195,0.776755771,39.20792373,37.59078582,24.3735,-3.286688563,5.718740596,6.044528859,6.370317121,7.58087384,7.985725091,8.390576341,12.89066667,12.96183333,13.033,0.776755771,0.776755771,0.776755771,39.36250996,39.5170962,39.67168243,37.99187436,38.3929629,38.79405144,26.96869565,25.74842105,23.181,-3.286688563,-3.286688563,-3.286688563
ESP,5/31/2022,5.06716407,6.771171339,12.74833333,0.776755771,39.0533375,37.18969728,29.31363636,-3.286688563,5.392952333,5.718740596,6.044528859,7.17602259,7.58087384,7.985725091,12.8195,12.89066667,12.96183333,0.776755771,0.776755771,0.776755771,39.20792373,39.36250996,39.5170962,37.59078582,37.99187436,38.3929629,24.3735,26.96869565,25.74842105,-3.286688563,-3.286688563,-3.286688563
ESP,6/30/2022,4.741375807,6.366320089,12.67716667,0.776755771,38.89875127,36.78860874,28.23318182,-3.286688563,5.06716407,5.392952333,5.718740596,6.771171339,7.17602259,7.58087384,12.74833333,12.8195,12.89066667,0.776755771,0.776755771,0.776755771,39.0533375,39.20792373,39.36250996,37.18969728,37.59078582,37.99187436,29.31363636,24.3735,26.96869565,-3.286688563,-3.286688563,-3.286688563
ESP,7/31/2022,4.415587545,5.961468838,12.606,0.776755771,38.74416504,36.3875202,24.9952381,-3.286688563,4.741375807,5.06716407,5.392952333,6.366320089,6.771171339,7.17602259,12.67716667,12.74833333,12.8195,0.776755771,0.776755771,0.776755771,38.89875127,39.0533375,39.20792373,36.78860874,37.18969728,37.59078582,28.23318182,29.31363636,24.3735,-3.286688563,-3.286688563,-3.286688563
ESP,8/31/2022,4.089799282,5.556617588,12.53483333,0.776755771,38.58957881,35.98643166,22.16956522,-3.286688563,4.415587545,4.741375807,5.06716407,5.961468838,6.366320089,6.771171339,12.606,12.67716667,12.74833333,0.776755771,0.776755771,0.776755771,38.74416504,38.89875127,39.0533375,36.3875202,36.78860874,37.18969728,24.9952381,28.23318182,29.31363636,-3.286688563,-3.286688563,-3.286688563
ESP,9/30/2022,3.764011019,5.151766337,12.46366667,0.776755771,38.43499258,35.58534312,27.34181818,-3.286688563,4.089799282,4.415587545,4.741375807,5.556617588,5.961468838,6.366320089,12.53483333,12.606,12.67716667,0.776755771,0.776755771,0.776755771,38.58957881,38.74416504,38.89875127,35.98643166,36.3875202,36.78860874,22.16956522,24.9952381,28.23318182,-3.286688563,-3.286688563,-3.286688563
ESP,10/31/2022,3.438222756,4.746915086,12.3925,0.776755771,38.28040634,35.18425458,30.00571429,-3.286688563,3.764011019,4.089799282,4.415587545,5.151766337,5.556617588,5.961468838,12.46366667,12.53483333,12.606,0.776755771,0.776755771,0.776755771,38.43499258,38.58957881,38.74416504,35.58534312,35.98643166,36.3875202,27.34181818,22.16956522,24.9952381,-3.286688563,-3.286688563,-3.286688563
ESP,11/30/2022,3.112434494,4.342063836,12.32133333,0.776755771,38.12582011,34.78316604,23.29909091,-3.286688563,3.438222756,3.764011019,4.089799282,4.746915086,5.151766337,5.556617588,12.3925,12.46366667,12.53483333,0.776755771,0.776755771,0.776755771,38.28040634,38.43499258,38.58957881,35.18425458,35.58534312,35.98643166,30.00571429,27.34181818,22.16956522,-3.286688563,-3.286688563,-3.286688563
ESP,12/31/2022,2.786646231,3.937212585,12.25016667,0.776755771,37.97123388,34.3820775,21.78428571,-3.286688563,3.112434494,3.438222756,3.764011019,4.342063836,4.746915086,5.151766337,12.32133333,12.3925,12.46366667,0.776755771,0.776755771,0.776755771,38.12582011,38.28040634,38.43499258,34.78316604,35.18425458,35.58534312,23.29909091,30.00571429,27.34181818,-3.286688563,-3.286688563,-3.286688563
ESP,1/31/2023,2.460857968,3.532361335,12.179,0.776755771,37.81664765,33.98098896,20.16904762,-1.378117836,2.786646231,3.112434494,3.438222756,3.937212585,4.342063836,4.746915086,12.25016667,12.32133333,12.3925,0.776755771,0.776755771,0.776755771,37.97123388,38.12582011,38.28040634,34.3820775,34.78316604,35.18425458,21.78428571,23.29909091,30.00571429,-3.286688563,-3.286688563,-3.286688563
ESP,2/28/2023,2.543724309,3.469179412,12.11408333,0.776755771,37.75325028,33.89043837,20.1205,-2.117942968,2.460857968,2.786646231,3.112434494,3.532361335,3.937212585,4.342063836,12.179,12.25016667,12.32133333,0.776755771,0.776755771,0.776755771,37.81664765,37.97123388,38.12582011,33.98098896,34.3820775,34.78316604,20.16904762,21.78428571,23.29909091,-1.378117836,-3.286688563,-3.286688563
ESP,3/31/2023,2.626590649,3.40599749,12.04916667,0.776755771,37.68985292,33.79988779,21.64434783,-1.919268056,2.543724309,2.460857968,2.786646231,3.469179412,3.532361335,3.937212585,12.11408333,12.179,12.25016667,0.776755771,0.776755771,0.776755771,37.75325028,37.81664765,37.97123388,33.89043837,33.98098896,34.3820775,20.1205,20.16904762,21.78428571,-2.117942968,-1.378117836,-3.286688563
ESP,4/30/2023,2.70945699,3.342815568,11.98425,0.776755771,37.62645556,33.70933721,17.81789474,-2.39116532,2.626590649,2.543724309,2.460857968,3.40599749,3.469179412,3.532361335,12.04916667,12.11408333,12.179,0.776755771,0.776755771,0.776755771,37.68985292,37.75325028,37.81664765,33.79988779,33.89043837,33.98098896,21.64434783,20.1205,20.16904762,-1.919268056,-2.117942968,-1.378117836
ESP,5/31/2023,2.792323331,3.279633645,11.91933333,0.776755771,37.56305819,33.61878663,17.63608696,-2.303180753,2.70945699,2.626590649,2.543724309,3.342815568,3.40599749,3.469179412,11.98425,12.04916667,12.11408333,0.776755771,0.776755771,0.776755771,37.62645556,37.68985292,37.75325028,33.70933721,33.79988779,33.89043837,17.81789474,21.64434783,20.1205,-2.39116532,-1.919268056,-2.117942968
ESP,6/30/2023,2.875189671,3.216451723,11.85441667,0.776755771,37.49966083,33.52823604,14.00318182,-1.914249737,2.792323331,2.70945699,2.626590649,3.279633645,3.342815568,3.40599749,11.91933333,11.98425,12.04916667,0.776755771,0.776755771,0.776755771,37.56305819,37.62645556,37.68985292,33.61878663,33.70933721,33.79988779,17.63608696,17.81789474,21.64434783,-2.303180753,-2.39116532,-1.919268056
ESP,7/31/2023,2.958056012,3.1532698,11.7895,0.776755771,37.43626346,33.43768546,13.93238095,-1.914249737,2.875189671,2.792323331,2.70945699,3.216451723,3.279633645,3.342815568,11.85441667,11.91933333,11.98425,0.776755771,0.776755771,0.776755771,37.49966083,37.56305819,37.62645556,33.52823604,33.61878663,33.70933721,14.00318182,17.63608696,17.81789474,-1.914249737,-2.303180753,-2.39116532
ESP,8/31/2023,3.040922353,3.090087878,11.72458333,0.776755771,37.3728661,33.34713488,15.85391304,-1.914249737,2.958056012,2.875189671,2.792323331,3.1532698,3.216451723,3.279633645,11.7895,11.85441667,11.91933333,0.776755771,0.776755771,0.776755771,37.43626346,37.49966083,37.56305819,33.43768546,33.52823604,33.61878663,13.93238095,14.00318182,17.63608696,-1.914249737,-1.914249737,-2.303180753
ESP,9/30/2023,3.123788694,3.026905955,11.65966667,0.776755771,37.30946873,33.2565843,15.17333333,-1.914249737,3.040922353,2.958056012,2.875189671,3.090087878,3.1532698,3.216451723,11.72458333,11.7895,11.85441667,0.776755771,0.776755771,0.776755771,37.3728661,37.43626346,37.49966083,33.34713488,33.43768546,33.52823604,15.85391304,13.93238095,14.00318182,-1.914249737,-1.914249737,-1.914249737
ESP,10/31/2023,3.206655034,2.963724033,11.59475,0.776755771,37.24607137,33.16603371,18.88772727,-1.914249737,3.123788694,3.040922353,2.958056012,3.026905955,3.090087878,3.1532698,11.65966667,11.72458333,11.7895,0.776755771,0.776755771,0.776755771,37.30946873,37.3728661,37.43626346,33.2565843,33.34713488,33.43768546,15.17333333,15.85391304,13.93238095,-1.914249737,-1.914249737,-1.914249737
ESP,11/30/2023,3.289521375,2.90054211,11.52983333,0.776755771,37.182674,33.07548313,14.01909091,-1.914249737,3.206655034,3.123788694,3.040922353,2.963724033,3.026905955,3.090087878,11.59475,11.65966667,11.72458333,0.776755771,0.776755771,0.776755771,37.24607137,37.30946873,37.3728661,33.16603371,33.2565843,33.34713488,18.88772727,15.17333333,15.85391304,-1.914249737,-1.914249737,-1.914249737
ESP,12/31/2023,3.372387716,2.837360188,11.46491667,0.776755771,37.11927664,32.98493255,12.7185,-2.505736956,3.289521375,3.206655034,3.123788694,2.90054211,2.963724033,3.026905955,11.52983333,11.59475,11.65966667,0.776755771,0.776755771,0.776755771,37.182674,37.24607137,37.30946873,33.07548313,33.16603371,33.2565843,14.01909091,18.88772727,15.17333333,-1.914249737,-1.914249737,-1.914249737
ESP,1/31/2024,3.455254056,2.774178265,11.4,0.776755771,37.05587927,32.89438197,13.38863636,-2.206015529,3.372387716,3.289521375,3.206655034,2.837360188,2.90054211,2.963724033,11.46491667,11.52983333,11.59475,0.776755771,0.776755771,0.776755771,37.11927664,37.182674,37.24607137,32.98493255,33.07548313,33.16603371,12.7185,14.01909091,18.88772727,-2.505736956,-1.914249737,-1.914249737
FRA,4/30/2014,1.015063397,0.390197712,10.29325,0.776755771,30.97973336,31.54588864,14.19809524,0.771891784,1.009319914,1.003576431,0.997832947,0.429384749,0.468571786,0.507758823,10.2865,10.27975,10.273,0.776755771,0.776755771,0.776755771,30.90042654,30.82111972,30.7418129,31.51641044,31.48693224,31.45745404,14.83666667,15.47,14.24095238,1.166826259,-1.664525123,-0.152988855
FRA,5/31/2014,1.020806881,0.351010675,10.3,0.776755771,31.05904018,31.57536685,12.4752381,-1.364707966,1.015063397,1.009319914,1.003576431,0.390197712,0.429384749,0.468571786,10.29325,10.2865,10.27975,0.776755771,0.776755771,0.776755771,30.97973336,30.90042654,30.82111972,31.54588864,31.51641044,31.48693224,14.19809524,14.83666667,15.47,0.771891784,1.166826259,-1.664525123
FRA,6/30/2014,1.026550364,0.311823639,10.30675,0.776755771,31.138347,31.60484505,11.54142857,-3.286688563,1.020806881,1.015063397,1.009319914,0.351010675,0.390197712,0.429384749,10.3,10.29325,10.2865,0.776755771,0.776755771,0.776755771,31.05904018,30.97973336,30.90042654,31.57536685,31.54588864,31.51641044,12.4752381,14.19809524,14.83666667,-1.364707966,0.771891784,1.166826259
FRA,7/31/2014,1.032293848,0.272636602,10.3135,0.776755771,31.21765381,31.63432325,12.29636364,-3.286688563,1.026550364,1.020806881,1.015063397,0.311823639,0.351010675,0.390197712,10.30675,10.3,10.29325,0.776755771,0.776755771,0.776755771,31.138347,31.05904018,30.97973336,31.60484505,31.57536685,31.54588864,11.54142857,12.4752381,14.19809524,-3.286688563,-1.364707966,0.771891784
FRA,8/31/2014,1.038037331,0.233449565,10.32025,0.776755771,31.29696063,31.66380146,13.49190476,-3.286688563,1.032293848,1.026550364,1.020806881,0.272636602,0.311823639,0.351010675,10.3135,10.30675,10.3,0.776755771,0.776755771,0.776755771,31.21765381,31.138347,31.05904018,31.63432325,31.60484505,31.57536685,12.29636364,11.54142857,12.4752381,-3.286688563,-3.286688563,-1.364707966
FRA,9/30/2014,1.043780814,0.194262528,10.327,0.776755771,31.37626745,31.69327966,13.46666667,-3.286688563,1.038037331,1.032293848,1.026550364,0.233449565,0.272636602,0.311823639,10.32025,10.3135,10.30675,0.776755771,0.776755771,0.776755771,31.29696063,31.21765381,31.138347,31.66380146,31.63432325,31.60484505,13.49190476,12.29636364,11.54142857,-3.286688563,-3.286688563,-3.286688563
FRA,10/31/2014,1.049524298,0.155075491,10.33375,0.776755771,31.45557427,31.72275786,18.05869565,-3.286688563,1.043780814,1.038037331,1.032293848,0.194262528,0.233449565,0.272636602,10.327,10.32025,10.3135,0.776755771,0.776755771,0.776755771,31.37626745,31.29696063,31.21765381,31.69327966,31.66380146,31.63432325,13.46666667,13.49190476,12.29636364,-3.286688563,-3.286688563,-3.286688563
FRA,11/30/2014,1.055267781,0.115888454,10.3405,0.776755771,31.53488109,31.75223606,13.41315789,-3.286688563,1.049524298,1.043780814,1.038037331,0.155075491,0.194262528,0.233449565,10.33375,10.327,10.32025,0.776755771,0.776755771,0.776755771,31.45557427,31.37626745,31.29696063,31.72275786,31.69327966,31.66380146,18.05869565,13.46666667,13.49190476,-3.286688563,-3.286688563,-3.286688563
FRA,12/31/2014,1.061011264,0.076701417,10.34725,0.776755771,31.61418791,31.78171427,16.29227273,-3.286688563,1.055267781,1.049524298,1.043780814,0.115888454,0.155075491,0.194262528,10.3405,10.33375,10.327,0.776755771,0.776755771,0.776755771,31.53488109,31.45557427,31.37626745,31.75223606,31.72275786,31.69327966,13.41315789,18.05869565,13.46666667,-3.286688563,-3.286688563,-3.286688563
FRA,1/31/2015,1.066754748,0.037514381,10.354,0.776755771,31.69349473,31.81119247,19.1195,-3.286688563,1.061011264,1.055267781,1.049524298,0.076701417,0.115888454,0.155075491,10.34725,10.3405,10.33375,0.776755771,0.776755771,0.776755771,31.61418791,31.53488109,31.45557427,31.78171427,31.75223606,31.72275786,16.29227273,13.41315789,18.05869565,-3.286688563,-3.286688563,-3.286688563
