country,month,y_true,y_pred,y_prob
NOR,2021-04-30,0,0,0.2383610313600213
BRA,2021-04-30,0,0,0.583272572393013
SAU,2021-04-30,0,0,0.2025360845850099
AUS,2021-04-30,0,0,0.25270150347338693
CAN,2021-04-30,0,0,0.20887041865143693
FRA,2021-04-30,0,0,0.1963355790689998
ITA,2021-04-30,0,0,0.19992184845911345
ESP,2021-04-30,0,0,0.2123723934930123
THA,2021-04-30,0,0,0.20059392745189267
TUR,2021-04-30,0,0,0.43931191763944016
CHE,2021-04-30,0,0,0.18997734765491836
BEL,2021-04-30,0,0,0.19727913979273184
KOR,2021-04-30,0,0,0.38896075668376584
USA,2021-04-30,0,0,0.5003055414071553
DEU,2021-04-30,0,0,0.22679149995527678
NLD,2021-04-30,0,0,0.19589757331069182
MEX,2021-04-30,0,0,0.39600730075355733
RUS,2021-04-30,0,0,0.27077610353332787
CHN,2021-04-30,0,0,0.25126987839667053
POL,2021-04-30,0,0,0.25859398291962254
IND,2021-04-30,0,0,0.4885931296621668
JPN,2021-04-30,0,0,0.23292204205826092
SGP,2021-04-30,0,0,0.18983739106923667
ARE,2021-04-30,0,0,0.19158215528753866
IRL,2021-04-30,0,0,0.20702337124019635
SWE,2021-04-30,0,0,0.19314290869411008
IDN,2021-04-30,0,0,0.26322932701449836
ARG,2021-04-30,0,0,0.4478616112863401
GBR,2021-04-30,0,0,0.22119696220781324
ISR,2021-04-30,0,0,0.24617232795738342
BEL,2021-05-31,0,0,0.20590314345380478
THA,2021-05-31,0,0,0.21955396546232905
ISR,2021-05-31,0,0,0.196501338816248
ESP,2021-05-31,0,0,0.2930676409378683
NLD,2021-05-31,0,0,0.20092795002493377
ARG,2021-05-31,0,0,0.4603009978449785
CAN,2021-05-31,0,0,0.2086943056295358
JPN,2021-05-31,0,0,0.256350412587483
KOR,2021-05-31,0,0,0.34934400527102966
SAU,2021-05-31,0,0,0.19370730887376164
CHE,2021-05-31,0,0,0.19237875062060494
DEU,2021-05-31,0,0,0.2705326442118758
IDN,2021-05-31,0,0,0.24597586289603948
BRA,2021-05-31,0,0,0.542858890153711
GBR,2021-05-31,0,0,0.27251639890798035
ARE,2021-05-31,0,0,0.19833193166757956
CHN,2021-05-31,0,0,0.19924585013809895
IRL,2021-05-31,0,0,0.19385877476258362
ITA,2021-05-31,0,0,0.21180651313457957
RUS,2021-05-31,0,0,0.3128669937509568
NOR,2021-05-31,0,0,0.24724870571607416
POL,2021-05-31,0,0,0.29470221560133886
USA,2021-05-31,0,0,0.5708697895573592
SWE,2021-05-31,0,0,0.19219922147294075
TUR,2021-05-31,0,0,0.45328153748573263
AUS,2021-05-31,0,0,0.29710282623094214
MEX,2021-05-31,0,0,0.4507312425500314
IND,2021-05-31,0,0,0.5011009653639551
FRA,2021-05-31,0,0,0.19971791359474356
SGP,2021-05-31,0,0,0.19787099045108078
NLD,2021-06-30,0,0,0.3505438092046394
BEL,2021-06-30,0,0,0.26346342876179457
CAN,2021-06-30,0,0,0.5911787171662232
KOR,2021-06-30,0,1,0.7108873042592841
IDN,2021-06-30,0,0,0.3557377254601917
BRA,2021-06-30,0,1,0.7209920734190282
MEX,2021-06-30,0,1,0.6501453752254281
RUS,2021-06-30,0,1,0.7804466640019087
IRL,2021-06-30,0,0,0.19760302937367832
SGP,2021-06-30,0,0,0.22995042247972472
DEU,2021-06-30,0,0,0.2868414078154953
CHE,2021-06-30,0,0,0.1999274806355947
USA,2021-06-30,0,1,0.7274266215588044
FRA,2021-06-30,0,0,0.2408720739613941
ITA,2021-06-30,0,0,0.21000374550171885
NOR,2021-06-30,0,0,0.3597234477220255
SWE,2021-06-30,0,0,0.2952705844419371
ARE,2021-06-30,0,0,0.1956593690044552
ISR,2021-06-30,0,0,0.23875768476098158
AUS,2021-06-30,0,1,0.7376429147932063
IND,2021-06-30,0,1,0.7861541814070638
GBR,2021-06-30,0,0,0.3811029387642931
POL,2021-06-30,0,1,0.6783090689998973
CHN,2021-06-30,0,0,0.33173407875168764
ESP,2021-06-30,0,0,0.4514284509562117
ARG,2021-06-30,0,1,0.7866734720643865
JPN,2021-06-30,0,0,0.33463610964991103
SAU,2021-06-30,0,0,0.2909822434452978
TUR,2021-06-30,0,0,0.5261290639092748
THA,2021-06-30,0,0,0.21915321422630554
IDN,2021-07-31,0,0,0.2719153261139105
BRA,2021-07-31,0,1,0.7910315541036784
POL,2021-07-31,0,0,0.5372310116409181
ARE,2021-07-31,0,0,0.24544254625887316
IND,2021-07-31,0,1,0.753926237019562
USA,2021-07-31,0,1,0.7206874865971434
NOR,2021-07-31,0,0,0.36748163012359897
CAN,2021-07-31,0,0,0.48153937789374596
CHE,2021-07-31,0,0,0.20309730015108984
NLD,2021-07-31,0,0,0.3660377056178363
KOR,2021-07-31,0,1,0.7236759691001184
JPN,2021-07-31,0,0,0.4665965027050894
ARG,2021-07-31,0,1,0.7944959459293958
AUS,2021-07-31,0,0,0.5303089067927137
CHN,2021-07-31,0,0,0.32140984214575247
SAU,2021-07-31,0,0,0.31848100124399964
TUR,2021-07-31,0,1,0.7463165625878178
ITA,2021-07-31,0,0,0.24378522728989768
SWE,2021-07-31,0,0,0.22753943358146486
THA,2021-07-31,0,0,0.20698443837745284
BEL,2021-07-31,0,0,0.26250462054801066
SGP,2021-07-31,0,0,0.3210524352753836
DEU,2021-07-31,0,0,0.28371690420587764
GBR,2021-07-31,0,0,0.42742311203550654
FRA,2021-07-31,0,0,0.2635831660135615
IRL,2021-07-31,0,0,0.23424395747609605
RUS,2021-07-31,0,1,0.6989437980833847
MEX,2021-07-31,0,1,0.7059049510198836
ISR,2021-07-31,0,0,0.23193060179604652
ESP,2021-07-31,0,1,0.6219353094391731
CAN,2021-08-31,0,0,0.43417236204392223
NOR,2021-08-31,0,0,0.40100936323276626
FRA,2021-08-31,0,0,0.27269992945935445
ITA,2021-08-31,0,0,0.24521513756317323
ESP,2021-08-31,0,0,0.3355435585569733
MEX,2021-08-31,0,1,0.7773220485131977
DEU,2021-08-31,0,0,0.3147626392632364
IND,2021-08-31,0,1,0.7587076068307127
JPN,2021-08-31,0,0,0.47439912750673546
CHE,2021-08-31,0,0,0.19014855263281813
NLD,2021-08-31,0,0,0.3236873885204242
TUR,2021-08-31,0,1,0.7439526546519698
KOR,2021-08-31,0,0,0.5634301369722299
IDN,2021-08-31,0,0,0.34743165550074745
GBR,2021-08-31,0,0,0.5118685656643225
IRL,2021-08-31,0,0,0.2117019195200999
THA,2021-08-31,0,0,0.21313948475561625
ISR,2021-08-31,0,0,0.24805712488356127
CHN,2021-08-31,0,0,0.42213518163089536
USA,2021-08-31,0,1,0.7743654201954646
POL,2021-08-31,0,0,0.587808570945274
SAU,2021-08-31,0,0,0.31360160538614634
BRA,2021-08-31,0,1,0.7469963176654003
AUS,2021-08-31,0,0,0.42771758471867155
ARG,2021-08-31,0,1,0.7813372466051726
SGP,2021-08-31,0,0,0.2846550120843921
SWE,2021-08-31,0,0,0.20493923981668538
ARE,2021-08-31,0,0,0.22094355149130007
RUS,2021-08-31,0,1,0.7441251722839356
BEL,2021-08-31,0,0,0.33862060463470445
IRL,2021-09-30,0,0,0.2027477721340473
ARG,2021-09-30,0,1,0.6861611673930587
CHE,2021-09-30,0,0,0.19988255037122873
IDN,2021-09-30,0,0,0.33754385871341036
DEU,2021-09-30,0,0,0.46347126249306037
CHN,2021-09-30,0,0,0.30242572170476073
BRA,2021-09-30,0,1,0.655630773926481
ITA,2021-09-30,0,0,0.3261230602746955
RUS,2021-09-30,0,1,0.7706277668654091
ESP,2021-09-30,0,0,0.40304629219194416
NLD,2021-09-30,0,0,0.24945928409134543
SGP,2021-09-30,0,0,0.2741547713978578
GBR,2021-09-30,0,0,0.5931157237038679
SAU,2021-09-30,0,0,0.39477058459025266
USA,2021-09-30,0,1,0.7363398588468968
POL,2021-09-30,0,1,0.6456274469452087
JPN,2021-09-30,0,0,0.30849978961596064
IND,2021-09-30,0,1,0.7092564902177031
CAN,2021-09-30,0,0,0.5192341613835971
ARE,2021-09-30,0,0,0.19988840579386577
MEX,2021-09-30,0,1,0.6683607791988332
BEL,2021-09-30,0,0,0.28458399982785315
ISR,2021-09-30,0,0,0.2806593000598468
SWE,2021-09-30,0,0,0.20933349468918738
NOR,2021-09-30,0,0,0.4961964327599444
TUR,2021-09-30,0,1,0.7517570022685739
KOR,2021-09-30,0,0,0.4082993031809565
FRA,2021-09-30,0,0,0.2479157106557249
THA,2021-09-30,0,0,0.2743929706563529
AUS,2021-09-30,0,0,0.47402126941782674
AUS,2021-10-31,0,0,0.5540144536073236
THA,2021-10-31,0,0,0.22379790438697586
CHN,2021-10-31,0,0,0.29363774313091257
SAU,2021-10-31,0,0,0.2213543091968192
MEX,2021-10-31,0,1,0.7410984468729844
DEU,2021-10-31,0,1,0.6094179177112065
SGP,2021-10-31,0,0,0.2620931122079464
USA,2021-10-31,0,1,0.7460263992270529
ESP,2021-10-31,0,0,0.5863827142988006
IDN,2021-10-31,0,0,0.5359189156462798
IRL,2021-10-31,0,0,0.2410780851549044
RUS,2021-10-31,0,1,0.6988321881097068
BRA,2021-10-31,0,1,0.7931572988071153
CAN,2021-10-31,0,1,0.6224353637070257
TUR,2021-10-31,0,1,0.6916640846095503
ISR,2021-10-31,0,0,0.4257037321127472
SWE,2021-10-31,0,0,0.2824535723939176
BEL,2021-10-31,0,0,0.23603888536878034
NOR,2021-10-31,0,0,0.37797094170806095
ARE,2021-10-31,0,0,0.19931085029699525
FRA,2021-10-31,0,0,0.24901736326165536
GBR,2021-10-31,0,0,0.5936693706987951
IND,2021-10-31,0,1,0.7722544767609439
KOR,2021-10-31,0,1,0.6639628918436302
POL,2021-10-31,0,0,0.4637906266124932
ARG,2021-10-31,0,1,0.7867526204470368
CHE,2021-10-31,0,0,0.20139831784634002
ITA,2021-10-31,0,0,0.23491766947596857
NLD,2021-10-31,0,0,0.2509866664601002
JPN,2021-10-31,0,0,0.23373796332436583
SGP,2021-11-30,0,0,0.30440719473034955
BEL,2021-11-30,0,0,0.2709255973035421
CHN,2021-11-30,0,0,0.3267999830848269
RUS,2021-11-30,0,1,0.7260914995688333
IRL,2021-11-30,0,0,0.29703917331213164
SAU,2021-11-30,0,0,0.3189904755286524
JPN,2021-11-30,0,0,0.3275003509319947
KOR,2021-11-30,0,1,0.6797493430486315
DEU,2021-11-30,0,0,0.3622558369330507
GBR,2021-11-30,0,0,0.45253489911399636
ESP,2021-11-30,0,0,0.2704503053709592
ARG,2021-11-30,0,1,0.7812229857992442
FRA,2021-11-30,0,0,0.27106153515063364
ITA,2021-11-30,0,0,0.2658436181352941
MEX,2021-11-30,0,1,0.7633966841873465
NLD,2021-11-30,0,0,0.32302352024775854
BRA,2021-11-30,0,1,0.7715044468996938
CHE,2021-11-30,0,0,0.19123643124735726
POL,2021-11-30,0,0,0.5319400755691842
ARE,2021-11-30,0,0,0.2416863807494856
IND,2021-11-30,0,1,0.7596063492941805
USA,2021-11-30,0,1,0.7857677394998516
NOR,2021-11-30,0,0,0.31323614958049917
SWE,2021-11-30,0,0,0.29498874087592386
ISR,2021-11-30,0,0,0.28750377794137544
THA,2021-11-30,0,0,0.23593865377769452
IDN,2021-11-30,0,0,0.4840715974984647
AUS,2021-11-30,0,0,0.3020293025441543
CAN,2021-11-30,0,0,0.4352848484641821
TUR,2021-11-30,0,1,0.7345060693244324
FRA,2021-12-31,1,0,0.34829309271338277
SGP,2021-12-31,0,0,0.23363739572174494
DEU,2021-12-31,1,0,0.5679867403410803
JPN,2021-12-31,0,0,0.38649405358352446
ARG,2021-12-31,0,1,0.7842829609337789
ITA,2021-12-31,1,0,0.3889646759782955
ESP,2021-12-31,1,0,0.5343716733748473
GBR,2021-12-31,1,0,0.5139307049713882
THA,2021-12-31,0,0,0.21764585113903775
SAU,2021-12-31,0,0,0.2880942579510011
IRL,2021-12-31,0,0,0.2052910360739879
AUS,2021-12-31,0,0,0.5810778277742813
SWE,2021-12-31,1,0,0.20328015618725473
TUR,2021-12-31,0,1,0.7502628220805526
ISR,2021-12-31,0,0,0.435628682195026
IND,2021-12-31,0,1,0.6110074791845079
ARE,2021-12-31,0,0,0.20077920532892754
USA,2021-12-31,0,1,0.7936953951617881
BRA,2021-12-31,0,1,0.7979537804896911
CAN,2021-12-31,0,0,0.4166667201839945
CHE,2021-12-31,0,0,0.19195604569611838
POL,2021-12-31,0,0,0.5917821940463107
KOR,2021-12-31,1,1,0.6463634520723337
BEL,2021-12-31,1,0,0.25603926642015096
MEX,2021-12-31,0,1,0.7435383097975294
CHN,2021-12-31,0,0,0.2170992323860728
IDN,2021-12-31,0,0,0.40556856991015144
NLD,2021-12-31,1,0,0.3203789277644123
RUS,2021-12-31,0,1,0.7252480494221262
NOR,2021-12-31,0,0,0.575524907999878
DEU,2022-01-31,0,0,0.4492233136638663
IRL,2022-01-31,0,0,0.21977654901499302
CHE,2022-01-31,0,0,0.20747466946182244
THA,2022-01-31,0,0,0.20719349658823205
CHN,2022-01-31,0,0,0.21167339363882273
NLD,2022-01-31,0,0,0.39823125654802505
CAN,2022-01-31,0,0,0.4264021176892294
GBR,2022-01-31,0,0,0.548522118805701
AUS,2022-01-31,0,0,0.4533401875066488
MEX,2022-01-31,0,0,0.2940440597404327
SWE,2022-01-31,0,0,0.2621833236483361
FRA,2022-01-31,0,0,0.3758028567593654
ESP,2022-01-31,0,0,0.3526371574551772
SAU,2022-01-31,0,0,0.23405673936781032
SGP,2022-01-31,0,0,0.25547062187591324
TUR,2022-01-31,0,0,0.33926610303411725
ITA,2022-01-31,0,0,0.2958583305537152
ISR,2022-01-31,0,0,0.337937694277072
BEL,2022-01-31,0,0,0.3773398201107249
KOR,2022-01-31,0,0,0.4023687076659625
ARG,2022-01-31,0,0,0.39124394052893546
NOR,2022-01-31,0,0,0.2799299063201351
IND,2022-01-31,0,0,0.5369718785900228
USA,2022-01-31,0,0,0.5522277909577972
POL,2022-01-31,0,0,0.3248758098181487
RUS,2022-01-31,0,0,0.442042933312063
ARE,2022-01-31,0,0,0.32974623260887537
BRA,2022-01-31,0,0,0.4638782621147463
JPN,2022-01-31,0,0,0.3609752289805522
IDN,2022-01-31,0,0,0.5100569024898896
IND,2022-02-28,0,0,0.5581864074460757
POL,2022-02-28,0,0,0.26628221215223885
ESP,2022-02-28,0,0,0.3860575431262285
ARG,2022-02-28,0,0,0.34960601804685526
SWE,2022-02-28,0,0,0.2812835199421531
CHE,2022-02-28,0,0,0.23770505199277678
ITA,2022-02-28,0,0,0.38481427900557175
THA,2022-02-28,0,0,0.19323422799566703
BEL,2022-02-28,0,0,0.3021581410397787
RUS,2022-02-28,0,0,0.4479823328177867
TUR,2022-02-28,0,0,0.41760992744891395
SGP,2022-02-28,0,0,0.27530866644553215
ISR,2022-02-28,0,0,0.3303410327436411
KOR,2022-02-28,0,0,0.505780434420192
NOR,2022-02-28,0,0,0.2849158118016731
JPN,2022-02-28,0,0,0.40330887442718727
ARE,2022-02-28,0,0,0.35966453818740973
BRA,2022-02-28,0,0,0.41714328530673983
IDN,2022-02-28,0,0,0.5779994737682667
CHN,2022-02-28,0,0,0.26727834260334826
NLD,2022-02-28,0,0,0.24967239862583898
USA,2022-02-28,0,0,0.5566629582323949
DEU,2022-02-28,0,0,0.3861484134531363
IRL,2022-02-28,0,0,0.25423928491841463
FRA,2022-02-28,0,0,0.3393556135348157
AUS,2022-02-28,0,0,0.4802880556421096
GBR,2022-02-28,0,0,0.3576607336966338
MEX,2022-02-28,0,0,0.40362509499209215
CAN,2022-02-28,0,0,0.4590803585478767
SAU,2022-02-28,0,0,0.2108823670075887
FRA,2022-03-31,0,0,0.46210268533180016
SWE,2022-03-31,0,0,0.22905213753711182
BRA,2022-03-31,0,0,0.3118580036781661
NOR,2022-03-31,0,0,0.3457633868850208
ISR,2022-03-31,0,0,0.3292208604749122
CAN,2022-03-31,0,0,0.521456351512418
TUR,2022-03-31,0,0,0.3785108336610943
ITA,2022-03-31,0,0,0.22678832165059418
SGP,2022-03-31,0,0,0.3544304446740832
AUS,2022-03-31,0,0,0.4621801944646557
KOR,2022-03-31,0,0,0.4291350484522267
JPN,2022-03-31,0,0,0.3723082477684496
ARE,2022-03-31,0,0,0.3320306126200714
RUS,2022-03-31,0,0,0.5053822069980396
CHN,2022-03-31,0,0,0.1991273709766739
DEU,2022-03-31,0,0,0.3344419545833146
IRL,2022-03-31,0,0,0.24587268462503453
NLD,2022-03-31,0,0,0.3049436873015822
SAU,2022-03-31,0,0,0.2432826982420014
MEX,2022-03-31,0,0,0.4053197947486294
BEL,2022-03-31,0,0,0.2906998441915879
THA,2022-03-31,0,0,0.19944182172115799
IDN,2022-03-31,0,0,0.3159305396518275
CHE,2022-03-31,0,0,0.19294666396151258
ESP,2022-03-31,0,0,0.3045446529119232
IND,2022-03-31,0,0,0.4634199688609371
POL,2022-03-31,0,0,0.28000413244717265
ARG,2022-03-31,0,0,0.42010438856776156
GBR,2022-03-31,0,0,0.4401357612671705
USA,2022-03-31,0,1,0.6346242292388907
GBR,2022-04-30,0,0,0.5159054814485358
IRL,2022-04-30,0,0,0.3626572507995087
IDN,2022-04-30,0,0,0.47581507666424067
ARE,2022-04-30,0,0,0.4446914344828657
SGP,2022-04-30,0,0,0.3810639285288618
IND,2022-04-30,0,0,0.505827080076848
KOR,2022-04-30,0,0,0.3685970308918595
MEX,2022-04-30,0,0,0.2444366025940952
SAU,2022-04-30,0,0,0.23647157540896524
BEL,2022-04-30,0,0,0.2598311259661075
USA,2022-04-30,0,1,0.6047847439169141
JPN,2022-04-30,0,0,0.40134622377616597
RUS,2022-04-30,0,0,0.43074234418431145
ITA,2022-04-30,0,0,0.3443946562793066
THA,2022-04-30,0,0,0.19267633997182787
AUS,2022-04-30,0,0,0.5491413183944087
CHE,2022-04-30,0,0,0.20146200006841797
CHN,2022-04-30,0,0,0.22007111846808458
ESP,2022-04-30,0,0,0.3967504268371604
POL,2022-04-30,0,0,0.3494718891491267
NLD,2022-04-30,0,0,0.24729541166815858
ARG,2022-04-30,0,0,0.5320693076733759
ISR,2022-04-30,0,0,0.27653026242322537
TUR,2022-04-30,0,0,0.3000588486437991
CAN,2022-04-30,0,0,0.4125868689397718
SWE,2022-04-30,0,0,0.2619034564287865
BRA,2022-04-30,0,0,0.41418761818801403
FRA,2022-04-30,0,0,0.40960871614122746
NOR,2022-04-30,0,0,0.331853812910147
DEU,2022-04-30,0,0,0.41437424557212993
CHN,2022-05-31,0,0,0.19704263535711122
KOR,2022-05-31,0,0,0.425303452807477
RUS,2022-05-31,0,0,0.29237217365607154
ISR,2022-05-31,0,0,0.46732632028007615
BEL,2022-05-31,0,0,0.31793344672852775
IDN,2022-05-31,0,0,0.3097058557810008
SGP,2022-05-31,0,0,0.32310046409799675
IND,2022-05-31,0,0,0.5760393717577191
POL,2022-05-31,0,0,0.25210025624853316
NLD,2022-05-31,0,0,0.24870946787794082
CAN,2022-05-31,0,0,0.3428345446747501
NOR,2022-05-31,0,0,0.39902272932838406
MEX,2022-05-31,0,0,0.41425059848257434
CHE,2022-05-31,0,0,0.1932199541169617
BRA,2022-05-31,0,0,0.43409512705374925
TUR,2022-05-31,0,0,0.2503736655313654
FRA,2022-05-31,0,0,0.2814740411156313
USA,2022-05-31,0,1,0.6033437851055837
SWE,2022-05-31,0,0,0.22774039932785783
ARE,2022-05-31,0,0,0.32841079244943294
ARG,2022-05-31,0,0,0.321198164521854
ESP,2022-05-31,0,0,0.43172994410242155
THA,2022-05-31,0,0,0.1922097791173609
SAU,2022-05-31,0,0,0.1964847194878633
ITA,2022-05-31,0,0,0.2798250254254586
DEU,2022-05-31,0,0,0.38506788396624797
AUS,2022-05-31,0,0,0.5942975448881311
JPN,2022-05-31,0,0,0.27621653184811673
IRL,2022-05-31,0,0,0.315353221665778
GBR,2022-05-31,0,0,0.506565130908673
FRA,2022-06-30,0,1,0.6264640863455858
CHN,2022-06-30,0,0,0.29293760737595753
ARE,2022-06-30,0,0,0.5020133251971575
CAN,2022-06-30,0,1,0.7712539612345536
BRA,2022-06-30,0,1,0.7642520251029407
BEL,2022-06-30,0,0,0.5777412380568824
DEU,2022-06-30,0,1,0.6209379785262313
ARG,2022-06-30,0,1,0.7796584892189653
TUR,2022-06-30,0,1,0.6727261304377302
IDN,2022-06-30,0,1,0.7934634268755669
GBR,2022-06-30,0,1,0.7681355345808001
CHE,2022-06-30,0,0,0.3835892586717933
ESP,2022-06-30,0,0,0.5956654120806393
AUS,2022-06-30,0,0,0.5042243855547348
IRL,2022-06-30,0,0,0.5231521931721534
NLD,2022-06-30,0,0,0.4797288962393888
POL,2022-06-30,0,0,0.5934330343664876
JPN,2022-06-30,0,0,0.5396571240148194
RUS,2022-06-30,0,1,0.7719023299294044
KOR,2022-06-30,0,1,0.6539606752561472
USA,2022-06-30,0,1,0.7859911714869144
SGP,2022-06-30,0,0,0.4210078428279685
THA,2022-06-30,0,0,0.20118477575028904
NOR,2022-06-30,0,1,0.6538011040605922
ITA,2022-06-30,0,1,0.607207292271998
MEX,2022-06-30,0,1,0.653047941287401
SWE,2022-06-30,0,0,0.43465530972872407
ISR,2022-06-30,0,1,0.7570438776041879
IND,2022-06-30,0,1,0.796942552430605
SAU,2022-06-30,0,0,0.37623772611812306
ISR,2022-07-31,0,1,0.77572971031538
BEL,2022-07-31,0,0,0.4531248341988296
ESP,2022-07-31,0,1,0.7482248637225749
AUS,2022-07-31,0,1,0.7915702310585243
NLD,2022-07-31,0,0,0.39722302349740773
FRA,2022-07-31,0,1,0.6281417037427133
RUS,2022-07-31,0,1,0.762947557814155
BRA,2022-07-31,0,1,0.7926595682261123
DEU,2022-07-31,0,1,0.7651712801651492
POL,2022-07-31,0,0,0.584154263950885
SAU,2022-07-31,0,0,0.2938346286474574
JPN,2022-07-31,0,1,0.68320713208275
TUR,2022-07-31,0,1,0.6618118872241748
SGP,2022-07-31,0,0,0.496099662487339
KOR,2022-07-31,0,0,0.45972950964006404
NOR,2022-07-31,0,1,0.6276418284485273
CHN,2022-07-31,0,0,0.34726396407129095
CAN,2022-07-31,0,1,0.7658530546974157
MEX,2022-07-31,0,1,0.6402197422863579
ARE,2022-07-31,0,0,0.5668059549187267
CHE,2022-07-31,0,0,0.268487481458225
ITA,2022-07-31,0,1,0.6874677374292487
GBR,2022-07-31,0,1,0.7391625464801858
USA,2022-07-31,0,1,0.7959229941835743
THA,2022-07-31,0,0,0.1981902341523536
IDN,2022-07-31,0,0,0.49609639733682026
IRL,2022-07-31,0,0,0.5609270729588366
SWE,2022-07-31,0,0,0.5315070198274551
ARG,2022-07-31,0,1,0.7919472602291355
IND,2022-07-31,0,1,0.7897375661151576
FRA,2022-08-31,0,0,0.5866158851475469
USA,2022-08-31,0,1,0.7970854105756696
ISR,2022-08-31,0,1,0.784587852671763
KOR,2022-08-31,0,1,0.7543661433904352
IDN,2022-08-31,0,1,0.7422049117229071
ARG,2022-08-31,0,1,0.7919951069311626
BEL,2022-08-31,0,0,0.5912970761340265
TUR,2022-08-31,0,1,0.629889282675911
CHE,2022-08-31,0,0,0.24423466326158763
SGP,2022-08-31,0,0,0.48766246971470234
BRA,2022-08-31,0,1,0.792898488139724
THA,2022-08-31,0,0,0.20006847982769713
SWE,2022-08-31,0,0,0.3975093016465272
ITA,2022-08-31,0,0,0.24540241656421977
JPN,2022-08-31,0,1,0.6296232776875246
IND,2022-08-31,0,1,0.8016385484793241
DEU,2022-08-31,0,1,0.6314415181895741
MEX,2022-08-31,0,1,0.6483204232824478
ESP,2022-08-31,0,1,0.7099342599659418
NOR,2022-08-31,0,1,0.6903252463750476
RUS,2022-08-31,0,1,0.7623990936126562
POL,2022-08-31,0,1,0.6057873735250884
SAU,2022-08-31,0,0,0.36222007398753137
ARE,2022-08-31,0,0,0.44940425969685366
AUS,2022-08-31,0,1,0.7946372284507263
IRL,2022-08-31,0,1,0.6038331326455841
GBR,2022-08-31,0,0,0.5616458578250207
NLD,2022-08-31,0,0,0.497625772741066
CAN,2022-08-31,0,1,0.7713433466841927
CHN,2022-08-31,0,0,0.25211819869556945
SAU,2022-09-30,0,0,0.518711899220042
BEL,2022-09-30,0,0,0.4580198557518891
TUR,2022-09-30,0,1,0.6640896151715868
MEX,2022-09-30,0,1,0.7274625415366617
NLD,2022-09-30,0,0,0.5364098662061719
BRA,2022-09-30,0,0,0.4461820499003593
IND,2022-09-30,0,1,0.6920266776878853
GBR,2022-09-30,0,1,0.7902004628218698
THA,2022-09-30,0,0,0.2325661136075707
DEU,2022-09-30,0,1,0.6177244534365746
ARE,2022-09-30,0,0,0.5276223886064862
SWE,2022-09-30,0,0,0.3798587772417143
SGP,2022-09-30,0,0,0.5186297190831181
ITA,2022-09-30,0,1,0.6429425660228985
JPN,2022-09-30,0,1,0.6385934581079447
IRL,2022-09-30,0,0,0.5038504126837173
CHN,2022-09-30,0,0,0.2121755549303359
NOR,2022-09-30,0,1,0.6700649541011271
ESP,2022-09-30,0,1,0.6813647637669599
ARG,2022-09-30,0,1,0.787489603753133
KOR,2022-09-30,0,0,0.47392839543614906
IDN,2022-09-30,0,1,0.6594296686701802
USA,2022-09-30,0,1,0.7987093488253499
FRA,2022-09-30,0,0,0.3338908451766522
POL,2022-09-30,0,0,0.5180173057607992
ISR,2022-09-30,0,1,0.7869476309019178
AUS,2022-09-30,0,1,0.7823385587673904
CAN,2022-09-30,0,1,0.7574150160914667
RUS,2022-09-30,0,1,0.7729179983117117
CHE,2022-09-30,0,0,0.2714017811662463
CHE,2022-10-31,0,0,0.31118847819009415
SWE,2022-10-31,0,0,0.4211424834148148
ARG,2022-10-31,0,1,0.7661623890217268
NOR,2022-10-31,0,1,0.7409035640099494
ARE,2022-10-31,0,0,0.2595927530372546
ITA,2022-10-31,0,0,0.5330779946554793
JPN,2022-10-31,0,1,0.7319548696690014
FRA,2022-10-31,0,1,0.6679304746383474
GBR,2022-10-31,0,1,0.7649444590221118
MEX,2022-10-31,0,0,0.5121914286076192
IDN,2022-10-31,0,1,0.7632666368429785
IND,2022-10-31,0,1,0.7979132969769361
DEU,2022-10-31,0,1,0.6843341359183192
SGP,2022-10-31,0,1,0.6403569565689072
POL,2022-10-31,0,0,0.5496167047469792
USA,2022-10-31,0,1,0.7868321712210021
KOR,2022-10-31,0,1,0.6765313977958609
CAN,2022-10-31,0,1,0.7705698486330118
NLD,2022-10-31,0,1,0.6020314184796266
RUS,2022-10-31,0,1,0.7715161646478131
BEL,2022-10-31,0,0,0.4476464019565512
TUR,2022-10-31,0,1,0.6814310201723087
ESP,2022-10-31,0,1,0.6773109597543732
ISR,2022-10-31,0,1,0.7724591568703122
SAU,2022-10-31,0,0,0.2778654322583072
AUS,2022-10-31,0,1,0.79660970507821
CHN,2022-10-31,0,0,0.32690952657937467
IRL,2022-10-31,0,0,0.5290542528692127
BRA,2022-10-31,0,1,0.7873198552516921
THA,2022-10-31,0,0,0.19882420792500752
IDN,2022-11-30,0,1,0.7545557824134743
CHN,2022-11-30,0,0,0.4300153202537372
NOR,2022-11-30,0,1,0.6725404754226622
TUR,2022-11-30,0,0,0.5231263971870185
BRA,2022-11-30,0,1,0.7868860353000781
JPN,2022-11-30,0,1,0.6559796156986915
CAN,2022-11-30,0,1,0.7688444442377279
IND,2022-11-30,0,1,0.8002328590266418
KOR,2022-11-30,0,1,0.618136784879748
SAU,2022-11-30,0,0,0.22721266953815408
SWE,2022-11-30,0,0,0.4378769199685258
SGP,2022-11-30,0,1,0.6077301607232327
CHE,2022-11-30,0,0,0.3075311143396518
ISR,2022-11-30,0,1,0.7735903445920466
FRA,2022-11-30,0,1,0.6466494529171354
ESP,2022-11-30,0,1,0.6153662620960462
BEL,2022-11-30,0,0,0.42948662692550954
